Source,Target,Weight
A1IU7S4HCK1XK0,1883010403,5
A1IU7S4HCK1XK0,942018095,5
A1IU7S4HCK1XK0,451187849,4
A1IU7S4HCK1XK0,451191145,5
A1IU7S4HCK1XK0,888502478,5
A1IU7S4HCK1XK0,935278427,5
A1IU7S4HCK1XK0,068487265X,5
A1IU7S4HCK1XK0,553272500,5
A1IU7S4HCK1XK0,688101763,4
A1IU7S4HCK1XK0,767902793,3
A1IU7S4HCK1XK0,932394043,5
A1IU7S4HCK1XK0,964639157,5
A1IU7S4HCK1XK0,1564772144,4
A1IU7S4HCK1XK0,823002780,5
A1IU7S4HCK1XK0,962054348,5
A1IU7S4HCK1XK0,60930535,4
A1IU7S4HCK1XK0,B000003FDD,5
A1IU7S4HCK1XK0,B00002SFM4,4
A1IU7S4HCK1XK0,B000031KIM,4
A1IU7S4HCK1XK0,380791986,5
A1IU7S4HCK1XK0,688175104,5
A1IU7S4HCK1XK0,812518055,4
A1IU7S4HCK1XK0,B000059RXO,5
A1IU7S4HCK1XK0,B000059RXN,5
A1IU7S4HCK1XK0,B00004XQK3,4
A1IU7S4HCK1XK0,B00001OPJ7,5
A1IU7S4HCK1XK0,446677450,4
A1IU7S4HCK1XK0,878579915,5
A1IU7S4HCK1XK0,B00004YZH1,5
A1IU7S4HCK1XK0,764551175,5
A1IU7S4HCK1XK0,446310786,5
A1IU7S4HCK1XK0,6302969425,5
A1IU7S4HCK1XK0,B00004Y7HL,5
A1IU7S4HCK1XK0,048627599X,5
A1IU7S4HCK1XK0,1559211687,5
A1IU7S4HCK1XK0,671510126,5
A1IU7S4HCK1XK0,671526707,5
A1IU7S4HCK1XK0,312195516,4
A1IU7S4HCK1XK0,671723650,5
A1IU7S4HCK1XK0,044022103X,4
A1IU7S4HCK1XK0,B0000001VE,5
A1IU7S4HCK1XK0,316781142,5
A1IU7S4HCK1XK0,1580082807,5
A1IU7S4HCK1XK0,60931027,5
A1IU7S4HCK1XK0,B00000IAU3,5
A1IU7S4HCK1XK0,688121659,5
A1IU7S4HCK1XK0,942018001,5
A1IU7S4HCK1XK0,688028470,5
A1IU7S4HCK1XK0,1561583774,5
A1IU7S4HCK1XK0,66621054,5
A1IU7S4HCK1XK0,942018036,5
A1IU7S4HCK1XK0,486241785,5
A1IU7S4HCK1XK0,156305339X,5
A1IU7S4HCK1XK0,553275860,5
A1IU7S4HCK1XK0,B000059LDR,5
A1IU7S4HCK1XK0,684843463,4
A1IU7S4HCK1XK0,1887374590,5
A1IU7S4HCK1XK0,1566561051,5
A1IU7S4HCK1XK0,786866179,4
A1IU7S4HCK1XK0,688164307,4
A1IU7S4HCK1XK0,B00004SQ0K,4
A1IU7S4HCK1XK0,767903595,5
A1IU7S4HCK1XK0,B000001OQD,4
A1IU7S4HCK1XK0,312098375,5
A1IU7S4HCK1XK0,1855856905,5
A1IU7S4HCK1XK0,870405519,5
A1IU7S4HCK1XK0,684852861,5
A1IU7S4HCK1XK0,60959584,5
A1IU7S4HCK1XK0,B00004ZDMD,5
A1IU7S4HCK1XK0,B00004YWUB,4
A1IU7S4HCK1XK0,B00000009Z,5
A1IU7S4HCK1XK0,812543068,5
A1IU7S4HCK1XK0,805002138,5
A1IU7S4HCK1XK0,6303202055,5
A1IU7S4HCK1XK0,1572522089,5
A1IU7S4HCK1XK0,B000056NWT,4
A1IU7S4HCK1XK0,440206154,4
A1IU7S4HCK1XK0,1564773361,4
A1IU7S4HCK1XK0,688163785,3
A1IU7S4HCK1XK0,778800229,5
A1IU7S4HCK1XK0,399146733,5
A1IU7S4HCK1XK0,039914255X,5
A1IU7S4HCK1XK0,B00000HY8G,5
A1IU7S4HCK1XK0,B00002AFWO,5
A1IU7S4HCK1XK0,B000055ZGL,5
A1IU7S4HCK1XK0,439284031,4
A1IU7S4HCK1XK0,399146113,5
A1IU7S4HCK1XK0,B000056I8P,4
A1IU7S4HCK1XK0,B000050HEF,4
A1IU7S4HCK1XK0,440401585,5
A1IU7S4HCK1XK0,440487617,4
A1IU7S4HCK1XK0,B0001GLF02,3
A1IU7S4HCK1XK0,B0001WDAR2,5
A1IU7S4HCK1XK0,B00003CXSA,4
A1IU7S4HCK1XK0,B0006ABZ3U,5
A1IU7S4HCK1XK0,1883010438,5
A1IU7S4HCK1XK0,B0007OY2RG,5
A1IU7S4HCK1XK0,3426614960,5
A1IU7S4HCK1XK0,155935271X,5
A1IU7S4HCK1XK0,B00023P4QK,5
A1IU7S4HCK1XK0,1571132481,5
A1IU7S4HCK1XK0,440498058,5
A1IU7S4HCK1XK0,823005305,5
A1IU7S4HCK1XK0,688177859,5
A1IU7S4HCK1XK0,B00004S4U0,5
A1IU7S4HCK1XK0,034543711X,5
A1IU7S4HCK1XK0,312199597,5
A1IU7S4HCK1XK0,1579541348,5
A1IU7S4HCK1XK0,385499345,3
A1IU7S4HCK1XK0,399145907,5
A1IU7S4HCK1XK0,1877988286,5
A1IU7S4HCK1XK0,767904710,5
A1IU7S4HCK1XK0,086516472X,5
A1IU7S4HCK1XK0,452282152,5
A1IU7S4HCK1XK0,B00004S9GW,5
A1IU7S4HCK1XK0,B00004RGAO,4
A1IU7S4HCK1XK0,811825558,5
A1IU7S4HCK1XK0,141180781,5
A1IU7S4HCK1XK0,824816285,3
A1IU7S4HCK1XK0,1570620938,5
A1IU7S4HCK1XK0,913923893,5
A1IU7S4HCK1XK0,081182814X,4
A1IU7S4HCK1XK0,087833243X,4
A1IU7S4HCK1XK0,451527097,5
A1IU7S4HCK1XK0,451527666,5
A1IU7S4HCK1XK0,812567102,5
A1IU7S4HCK1XK0,4770020864,5
A1IU7S4HCK1XK0,4770019564,5
A1IU7S4HCK1XK0,345291077,4
A1IU7S4HCK1XK0,1580080138,4
A1IU7S4HCK1XK0,894807633,5
A1IU7S4HCK1XK0,762408731,5
A1IU7S4HCK1XK0,517209764,5
A1IU7S4HCK1XK0,312084986,5
A1IU7S4HCK1XK0,375503668,5
A1IU7S4HCK1XK0,812217462,5
A1IU7S4HCK1XK0,1856497739,4
A1IU7S4HCK1XK0,B000056O1Y,5
A1IU7S4HCK1XK0,B00004T71P,5
A1IU7S4HCK1XK0,055356949X,3
A1IU7S4HCK1XK0,B00005A7J8,5
A1IU7S4HCK1XK0,B00005A3QZ,5
A1IU7S4HCK1XK0,B000056WHB,5
A1IU7S4HCK1XK0,B00005A7J1,5
A1IU7S4HCK1XK0,B00005A1RQ,5
A1IU7S4HCK1XK0,B00005A3MF,5
A1IU7S4HCK1XK0,B00005A1RR,5
A1IU7S4HCK1XK0,B00005AR7B,5
A1IU7S4HCK1XK0,670891967,5
A1IU7S4HCK1XK0,B000055YVA,5
A1IU7S4HCK1XK0,B00005A3MF,5
A1IU7S4HCK1XK0,812065484,4
A1IU7S4HCK1XK0,B000059L4A,4
A1IU7S4HCK1XK0,B00004S57C,5
A1IU7S4HCK1XK0,66620023,5
A1IU7S4HCK1XK0,887307396,5
A1IU7S4HCK1XK0,1580622240,5
A1IU7S4HCK1XK0,1579542417,5
A1IU7S4HCK1XK0,743203984,4
A1IU7S4HCK1XK0,038549081X,5
A1IU7S4HCK1XK0,805055339,5
A1IU7S4HCK1XK0,055380121X,5
A1IU7S4HCK1XK0,670891932,5
A1IU7S4HCK1XK0,201309580,5
A1IU7S4HCK1XK0,201835959,5
A1IU7S4HCK1XK0,B00004UE8E,5
A1IU7S4HCK1XK0,185368290X,5
A1IU7S4HCK1XK0,048622905X,5
A1IU7S4HCK1XK0,486229041,5
A1IU7S4HCK1XK0,1883010489,5
A1IU7S4HCK1XK0,B000026A7U,5
A1IU7S4HCK1XK0,B000005R6U,5
A1IU7S4HCK1XK0,769262953,5
A1IU7S4HCK1XK0,769212301,5
A1IU7S4HCK1XK0,895248379,5
A1IU7S4HCK1XK0,736603174,5
A1IU7S4HCK1XK0,B00005A91R,4
A1IU7S4HCK1XK0,451524349,5
A1IU7S4HCK1XK0,375411194,5
A1IU7S4HCK1XK0,B00004S4U8,5
A1IU7S4HCK1XK0,B00000JI4A,5
A1IU7S4HCK1XK0,60160101,5
A1IU7S4HCK1XK0,890879389,5
A1IU7S4HCK1XK0,870119362,5
A1IU7S4HCK1XK0,812233352,5
A1IU7S4HCK1XK0,140183175,5
A1IU7S4HCK1XK0,140183221,5
A1IU7S4HCK1XK0,185089843X,5
A1IU7S4HCK1XK0,440498058,5
A1IU7S4HCK1XK0,B00004UE89,5
A1IU7S4HCK1XK0,671510053,5
A1IU7S4HCK1XK0,316601950,5
A1IU7S4HCK1XK0,898152321,5
A1IU7S4HCK1XK0,679781242,5
A1IU7S4HCK1XK0,380791994,5
A1IU7S4HCK1XK0,380019345,5
A1IU7S4HCK1XK0,688172377,5
A1IU7S4HCK1XK0,441007430,4
A1IU7S4HCK1XK0,1885171420,5
A1IU7S4HCK1XK0,B00004R8ZZ,5
A1IU7S4HCK1XK0,B00006FI81,5
A1IU7S4HCK1XK0,6305248125,1
A1IU7S4HCK1XK0,B00005B6JT,1
A1IU7S4HCK1XK0,B0000DIYVM,5
A1IU7S4HCK1XK0,B0004M0PVI,3
A1IU7S4HCK1XK0,B0000DIYH4,5
A1IU7S4HCK1XK0,B0000DIYKD,4
A1IU7S4HCK1XK0,068480834X,5
A1IU7S4HCK1XK0,967962870,5
A1IU7S4HCK1XK0,595335772,5
A1IU7S4HCK1XK0,B00004XSFC,5
A1IU7S4HCK1XK0,B00004U64N,5
A1IU7S4HCK1XK0,894802046,5
A1IU7S4HCK1XK0,894801341,5
A1IU7S4HCK1XK0,B000050AT8,5
A1IU7S4HCK1XK0,967211603,5
A1IU7S4HCK1XK0,345384911,5
A1IU7S4HCK1XK0,345327861,5
A1IU7S4HCK1XK0,345316002,5
A1IU7S4HCK1XK0,879040009,5
A1IU7S4HCK1XK0,60550031,5
A1IU7S4HCK1XK0,1581800355,5
A1IU7S4HCK1XK0,811812391,5
A1IU7S4HCK1XK0,412081113,5
A1IU7S4HCK1XK0,B000050992,5
A1IU7S4HCK1XK0,B00004SUI7,5
A1IU7S4HCK1XK0,B00004S4V0,5
A1IU7S4HCK1XK0,B00004SUIC,5
A1IU7S4HCK1XK0,553299492,4
A1IU7S4HCK1XK0,452275873,5
A1IU7S4HCK1XK0,1558671943,5
A1IU7S4HCK1XK0,912333316,5
A1IU7S4HCK1XK0,B00004T14B,5
A1IU7S4HCK1XK0,B00004T148,5
A1IU7S4HCK1XK0,B00004RDED,1
A1IU7S4HCK1XK0,878573410,5
A1IU7S4HCK1XK0,1885167237,5
A1IU7S4HCK1XK0,553293397,5
A1IU7S4HCK1XK0,785774459,5
A1IU7S4HCK1XK0,312119038,5
A1IU7S4HCK1XK0,B00004RFPV,5
A1IU7S4HCK1XK0,B00004RDD6,4
A1IU7S4HCK1XK0,B00004RC4J,5
A1IU7S4HCK1XK0,B00004SCOJ,5
A1IU7S4HCK1XK0,B00004S1C6,5
A1IU7S4HCK1XK0,933377460,5
A1IU7S4HCK1XK0,441478123,5
A1IU7S4HCK1XK0,61054887,5
A1IU7S4HCK1XK0,B00004SPEU,5
A1IU7S4HCK1XK0,B00004RC6R,5
A1IU7S4HCK1XK0,1565543645,5
A1IU7S4HCK1XK0,385486804,5
A1IU7S4HCK1XK0,911469036,5
A1IU7S4HCK1XK0,911469060,5
A1IU7S4HCK1XK0,096463919X,4
A1IU7S4HCK1XK0,425152251,4
A1IU7S4HCK1XK0,385332912,4
A1IU7S4HCK1XK0,441172695,4
A1IU7S4HCK1XK0,345330145,5
A1IU7S4HCK1XK0,B00004YO3X,5
A1IU7S4HCK1XK0,B00004S9EJ,2
A1IU7S4HCK1XK0,553288105,5
A1IU7S4HCK1XK0,553280643,5
A1IU7S4HCK1XK0,157389012X,5
A1IU7S4HCK1XK0,345353730,5
A1IU7S4HCK1XK0,345342445,5
A1IU7S4HCK1XK0,312863551,5
A1IU7S4HCK1XK0,1565542908,5
A1IU7S4HCK1XK0,801844428,5
A1IU7S4HCK1XK0,385299850,5
A1IU7S4HCK1XK0,70527261,5
A1IU7S4HCK1XK0,870403834,4
A1IU7S4HCK1XK0,067973743X,5
A1IU7S4HCK1XK0,B00004SUHY,5
A1IU7S4HCK1XK0,895298759,4
A1IU7S4HCK1XK0,895299364,4
A1IU7S4HCK1XK0,895298902,4
A1IU7S4HCK1XK0,1580540244,4
A1IU7S4HCK1XK0,345425421,4
A1IU7S4HCK1XK0,1570761167,5
A1IU7S4HCK1XK0,1573890189,5
A1IU7S4HCK1XK0,1561580120,4
A1IU7S4HCK1XK0,964639165,4
A1IU7S4HCK1XK0,8187780002,5
A1IU7S4HCK1XK0,B00004VUGK,5
A1IU7S4HCK1XK0,1561581569,5
A1IU7S4HCK1XK0,240800737,4
A1IU7S4HCK1XK0,3125171326,5
A1IU7S4HCK1XK0,942018141,5
A1IU7S4HCK1XK0,1573890138,5
A1IU7S4HCK1XK0,934026483,5
A1IU7S4HCK1XK0,892724358,5
A1IU7S4HCK1XK0,892722762,5
A1IU7S4HCK1XK0,082303447X,5
A1IU7S4HCK1XK0,B00004OCMV,5
A1IU7S4HCK1XK0,B00004RBTK,5
A1IU7S4HCK1XK0,898048362,5
A1IU7S4HCK1XK0,898048362,5
A1IU7S4HCK1XK0,1576440826,5
A1IU7S4HCK1XK0,679734163,4
A1IU7S4HCK1XK0,1550742655,5
A1IU7S4HCK1XK0,1885183763,5
A1IU7S4HCK1XK0,B00004S9HT,5
A1IU7S4HCK1XK0,B00004S9HX,5
A1IU7S4HCK1XK0,B00004S9HY,5
A1IU7S4HCK1XK0,B00004S9HS,5
A1IU7S4HCK1XK0,892814845,5
A1IU7S4HCK1XK0,743204794,5
A1IU7S4HCK1XK0,B000050B75,5
A1IU7S4HCK1XK0,971646635,5
A1IU7S4HCK1XK0,895862662,3
A1IU7S4HCK1XK0,823006867,5
A1IU7S4HCK1XK0,4133455,4
A1IU7S4HCK1XK0,1581804237,5
A1IU7S4HCK1XK0,394494032,4
A1IU7S4HCK1XK0,B00005PJ95,5
A1IU7S4HCK1XK0,691070695,5
A1IU7S4HCK1XK0,B00030CBXQ,5
A1IU7S4HCK1XK0,B00009ENKZ,5
A1IU7S4HCK1XK0,B00004SABW,5
A1IU7S4HCK1XK0,1570089949,5
A1IU7S4HCK1XK0,188301039X,5
A1IU7S4HCK1XK0,898867398,5
A1IU7S4HCK1XK0,096311252X,5
A1IU7S4HCK1XK0,1881052796,5
A1IU7S4HCK1XK0,914783378,5
A1IU7S4HCK1XK0,762408057,5
A1IU7S4HCK1XK0,B00002NAPH,2
A1IU7S4HCK1XK0,B00004RA4O,5
A1IU7S4HCK1XK0,1896172563,4
A1IU7S4HCK1XK0,804818886,5
A1IU7S4HCK1XK0,847812391,5
A1IU7S4HCK1XK0,810945878,5
A1IU7S4HCK1XK0,B00004SU15,4
A1IU7S4HCK1XK0,B00004RFM6,5
A1IU7S4HCK1XK0,B00004S1BA,4
A1IU7S4HCK1XK0,B00004XQO0,5
A1IU7S4HCK1XK0,B00004RFL2,5
A1IU7S4HCK1XK0,B00004S8CJ,4
A1IU7S4HCK1XK0,B00004R92T,4
A1IU7S4HCK1XK0,26894165,5
A1IU7S4HCK1XK0,60255056,5
A1IU7S4HCK1XK0,B00004YKIX,4
A1IU7S4HCK1XK0,B00004YKIA,4
A1IU7S4HCK1XK0,B00004YKIX,4
A1IU7S4HCK1XK0,967780438,5
A1IU7S4HCK1XK0,140322566,3
A1IU7S4HCK1XK0,446389617,5
A1IU7S4HCK1XK0,059600009X,5
A1IU7S4HCK1XK0,964639130,5
A1IU7S4HCK1XK0,B000005P4S,5
A1IU7S4HCK1XK0,786708182,5
A1IU7S4HCK1XK0,089134960X,3
A1IU7S4HCK1XK0,B000006DJ2,5
A1IU7S4HCK1XK0,B000000NMI,4
A1IU7S4HCK1XK0,B00000IIYS,5
A1IU7S4HCK1XK0,970657501,5
A1IU7S4HCK1XK0,1561582948,3
A1IU7S4HCK1XK0,B00004TKVO,5
A1IU7S4HCK1XK0,B0000513R1,5
A1IU7S4HCK1XK0,789724243,5
A1IU7S4HCK1XK0,823059898,5
A1IU7S4HCK1XK0,1929169043,5
A1IU7S4HCK1XK0,942018192,5
A1IU7S4HCK1XK0,918804981,5
A1IU7S4HCK1XK0,1573890197,5
A1IU7S4HCK1XK0,942018133,5
A1IU7S4HCK1XK0,1570761450,5
A1IU7S4HCK1XK0,1883010128,5
A1IU7S4HCK1XK0,B000053SP9,5
A1IU7S4HCK1XK0,1557880387,4
A1IU7S4HCK1XK0,823057089,5
A1IU7S4HCK1XK0,737303220,4
A1IU7S4HCK1XK0,806957093,5
A1IU7S4HCK1XK0,1855856328,3
A1IU7S4HCK1XK0,1564773353,5
A1IU7S4HCK1XK0,1579901727,5
A1IU7S4HCK1XK0,806958839,4
A1IU7S4HCK1XK0,806958855,4
A1IU7S4HCK1XK0,806958855,4
A1IU7S4HCK1XK0,738203246,4
A1IU7S4HCK1XK0,786866837,4
A1IU7S4HCK1XK0,764552406,4
A1IU7S4HCK1XK0,764507044,4
A1IU7S4HCK1XK0,1861541945,4
A1IU7S4HCK1XK0,1878424483,5
A1IU7S4HCK1XK0,823059839,3
A1IU7S4HCK1XK0,823007510,5
A1IU7S4HCK1XK0,969287348,5
A1IU7S4HCK1XK0,671028111,5
A1IU7S4HCK1XK0,823027767,5
A1IU7S4HCK1XK0,1883010411,4
A1IU7S4HCK1XK0,823022617,5
A1IU7S4HCK1XK0,891344012,5
A1IU7S4HCK1XK0,762404655,3
A1IU7S4HCK1XK0,1561386170,3
A1IU7S4HCK1XK0,823046133,3
A1IU7S4HCK1XK0,078686611X,4
A1IU7S4HCK1XK0,451527593,5
A1IU7S4HCK1XK0,743418328,5
A1IU7S4HCK1XK0,934026971,5
A1IU7S4HCK1XK0,151005672,4
A1IU7S4HCK1XK0,312876513,4
A1IU7S4HCK1XK0,393304175,5
A1IU7S4HCK1XK0,671679902,5
A1IU7S4HCK1XK0,898156696,5
A1IU7S4HCK1XK0,895940531,5
A1IU7S4HCK1XK0,140464891,5
A1IU7S4HCK1XK0,394719484,5
A1IU7S4HCK1XK0,939157004,3
A1IU7S4HCK1XK0,1559586923,4
A1IU7S4HCK1XK0,1564966763,4
A1IU7S4HCK1XK0,375400362,4
A1IU7S4HCK1XK0,375400362,4
A1IU7S4HCK1XK0,1579900097,4
A1IU7S4HCK1XK0,970142102,4
A1IU7S4HCK1XK0,823059723,5
A1IU7S4HCK1XK0,823050572,5
A1IU7S4HCK1XK0,1931499411,5
A1IU7S4HCK1XK0,B00005MEEA,5
A1IU7S4HCK1XK0,082305666X,4
A1IU7S4HCK1XK0,60742445,5
A1IU7S4HCK1XK0,1400030382,5
A1IU7S4HCK1XK0,595318673,4
A1IU7S4HCK1XK0,440224675,1
A1IU7S4HCK1XK0,B0006AN9O8,5
A1IU7S4HCK1XK0,B000059M4Y,5
A1IU7S4HCK1XK0,B00030N48M,5
A1IU7S4HCK1XK0,B00004VP4M,5
A1IU7S4HCK1XK0,807611840,5
A1IU7S4HCK1XK0,B00004U8S1,5
A1IU7S4HCK1XK0,966915356,3
A1IU7S4HCK1XK0,B000003ENX,5
A1IU7S4HCK1XK0,1883010594,5
A1IU7S4HCK1XK0,1893762025,5
A1IU7S4HCK1XK0,881333050,5
A1IU7S4HCK1XK0,942018087,5
A1IU7S4HCK1XK0,1883010160,5
A1IU7S4HCK1XK0,380791986,5
A1IU7S4HCK1XK0,307336603,5
A1IU7S4HCK1XK0,B000095RBX,5
A1IU7S4HCK1XK0,974245127,5
A1IU7S4HCK1XK0,B000E6EK2Y,4
A1IU7S4HCK1XK0,1400082714,4
A1IU7S4HCK1XK0,141845107X,4
A1IU7S4HCK1XK0,307236056,5
A1IU7S4HCK1XK0,1931499985,5
A1IU7S4HCK1XK0,1593303300,5
A1IU7S4HCK1XK0,1579124631,4
A1IU7S4HCK1XK0,595773842,5
A1IU7S4HCK1XK0,082303867X,4
A1IU7S4HCK1XK0,971646619,5
A1IU7S4HCK1XK0,974836214,5
A1IU7S4HCK1XK0,B0002BO0KI,4
A1IU7S4HCK1XK0,312289375,5
A1IU7S4HCK1XK0,B0001GZ9QS,5
A1IU7S4HCK1XK0,B00014VTNW,5
A1IU7S4HCK1XK0,1932273565,4
A1IU7S4HCK1XK0,1932273557,5
A1IU7S4HCK1XK0,B00008NRJP,3
A1IU7S4HCK1XK0,B00009W0VN,5
A1IU7S4HCK1XK0,1400080967,5
A1IU7S4HCK1XK0,70511144,5
A1IU7S4HCK1XK0,B00005Q6KS,4
A1IU7S4HCK1XK0,971964300,5
A1IU7S4HCK1XK0,785811737,5
A1IU7S4HCK1XK0,1411600770,4
A1IU7S4HCK1XK0,B00000IPQ8,5
A1IU7S4HCK1XK0,785805788,3
A1IU7S4HCK1XK0,B0002AY95K,5
A1IU7S4HCK1XK0,806525282,5
A1IU7S4HCK1XK0,B00009RTNX,5
A1IU7S4HCK1XK0,1931499705,4
A1IU7S4HCK1XK0,595316239,4
A1IU7S4HCK1XK0,1581802145,5
A1IU7S4HCK1XK0,B0002KWSG2,5
A1IU7S4HCK1XK0,1580000924,4
A1IU7S4HCK1XK0,B00005NG2Q,5
A1IU7S4HCK1XK0,043935806X,5
A1IU7S4HCK1XK0,439139597,5
A1IU7S4HCK1XK0,039480001X,5
A1IU7S4HCK1XK0,B0000950WH,3
A1IU7S4HCK1XK0,971181802,4
A1IU7S4HCK1XK0,533138019,4
A1IU7S4HCK1XK0,1401050697,4
A1IU7S4HCK1XK0,B00007JV9T,5
A1IU7S4HCK1XK0,767917200,4
A1IU7S4HCK1XK0,1931499543,5
A1IU7S4HCK1XK0,B0002OPLHQ,4
A1IU7S4HCK1XK0,B0002IQISI,5
A1IU7S4HCK1XK0,B0002BO06M,4
A1IU7S4HCK1XK0,B0002234PE,4
A1IU7S4HCK1XK0,312266715,4
A1IU7S4HCK1XK0,60523808,4
A1IU7S4HCK1XK0,930764234,5
A1IU7S4HCK1XK0,823001024,4
A1IU7S4HCK1XK0,937274135,4
A1IU7S4HCK1XK0,970631308,5
A1IU7S4HCK1XK0,681879351,4
A1IU7S4HCK1XK0,3411708220,5
A1IU7S4HCK1XK0,972997814,4
A1IU7S4HCK1XK0,974297615,5
A1IU7S4HCK1XK0,60541717,5
A1IU7S4HCK1XK0,B0000CDL4X,4
A1IU7S4HCK1XK0,B0002BO166,5
A1IU7S4HCK1XK0,1587470047,5
A1IU7S4HCK1XK0,B00009L4VB,4
A1IU7S4HCK1XK0,1932783180,4
A1IU7S4HCK1XK0,1931499527,4
A1IU7S4HCK1XK0,B00022LIZ2,5
A1IU7S4HCK1XK0,441011071,4
A1IU7S4HCK1XK0,823048004,4
A1IU7S4HCK1XK0,1400051711,5
A1IU7S4HCK1XK0,630845933X,5
A1IU7S4HCK1XK0,B000001IE8,4
A1IU7S4HCK1XK0,B0002BO09Y,4
A1IU7S4HCK1XK0,B0002E5824,4
A1IU7S4HCK1XK0,B0002BO06W,5
A1IU7S4HCK1XK0,B0002BO17A,4
A1IU7S4HCK1XK0,1400054370,5
A1IU7S4HCK1XK0,B0000U0KZ0,4
A1IU7S4HCK1XK0,B00005AAMR,4
A1IU7S4HCK1XK0,B0002IQCDO,5
A1IU7S4HCK1XK0,B00004YL2O,5
A1IU7S4HCK1XK0,B0000CGDCU,4
A1IU7S4HCK1XK0,B0000CH44O,4
A1IU7S4HCK1XK0,1931499438,5
A1IU7S4HCK1XK0,B0002804HY,5
A1IU7S4HCK1XK0,1891400614,3
A1IU7S4HCK1XK0,970886977,5
A1IU7S4HCK1XK0,B0000CBL9R,5
A1IU7S4HCK1XK0,B0000A02Y4,4
A1IU7S4HCK1XK0,B0000DJUIG,4
A1IU7S4HCK1XK0,B00021C29E,4
A1IU7S4HCK1XK0,B0000D8G2R,4
A1IU7S4HCK1XK0,441011365,4
A1IU7S4HCK1XK0,486415996,3
A1IU7S4HCK1XK0,974824909,5
A1IU7S4HCK1XK0,B0002F6SGI,5
A1IU7S4HCK1XK0,B000062SSH,3
A1IU7S4HCK1XK0,B0002IQ9QE,3
A1IU7S4HCK1XK0,B000003S2V,5
A1IU7S4HCK1XK0,B00005N5XN,5
A1IU7S4HCK1XK0,1410767817,4
A1IU7S4HCK1XK0,974855200,5
A1IU7S4HCK1XK0,B0000645E8,4
A1IU7S4HCK1XK0,679774114,5
A1IU7S4HCK1XK0,B000878E3K,5
A1IU7S4HCK1XK0,878575847,5
A1IU7S4HCK1XK0,8495323362,5
A1IU7S4HCK1XK0,932394078,5
A1IU7S4HCK1XK0,873379683,5
A1IU7S4HCK1XK0,937274178,5
A1IU7S4HCK1XK0,486214753,4
A1IU7S4HCK1XK0,1931499748,5
A1IU7S4HCK1XK0,942018265,4
A1IU7S4HCK1XK0,B00006IUWQ,1
A1IU7S4HCK1XK0,B000225ZQ0,4
A1IU7S4HCK1XK0,B00005QIOW,5
A1IU7S4HCK1XK0,B0001NBNDY,4
A1IU7S4HCK1XK0,1403319510,3
A1IU7S4HCK1XK0,B000274TDU,3
A1IU7S4HCK1XK0,1572522747,5
A1IU7S4HCK1XK0,B000008E5E,5
A1IU7S4HCK1XK0,595270611,4
A1IU7S4HCK1XK0,B00018D3L4,5
A1IU7S4HCK1XK0,B0000CDCMR,3
A1IU7S4HCK1XK0,B0000DE3JP,1
A1IU7S4HCK1XK0,B00005JKBC,5
A1IU7S4HCK1XK0,451192036,5
A1IU7S4HCK1XK0,312950586,4
A1IU7S4HCK1XK0,B00021D9YQ,5
A1IU7S4HCK1XK0,B00021BHP4,5
A1IU7S4HCK1XK0,B00004Z61K,4
A1IU7S4HCK1XK0,B00007FRWZ,5
A1IU7S4HCK1XK0,B0001DUO8O,5
A1IU7S4HCK1XK0,B00006IFNA,5
A1IU7S4HCK1XK0,B000085A33,5
A1IU7S4HCK1XK0,B0001U1N1E,5
A1IU7S4HCK1XK0,B00025DYKG,5
A1IU7S4HCK1XK0,B0000CNQV9,5
A1IU7S4HCK1XK0,B00006IUWB,5
A1IU7S4HCK1XK0,B00004SUHY,5
A1IU7S4HCK1XK0,B00018HQA8,4
A1IU7S4HCK1XK0,B00004RAL9,4
A1IU7S4HCK1XK0,B0000AZJV8,4
A1IU7S4HCK1XK0,B0001I54QQ,4
A1IU7S4HCK1XK0,B00021B3VM,4
A1IU7S4HCK1XK0,B00021CDNO,4
A1IU7S4HCK1XK0,B00021AIFE,3
A1IU7S4HCK1XK0,B00024XXIA,3
A1IU7S4HCK1XK0,1556522649,5
A1IU7S4HCK1XK0,941711080,5
A1IU7S4HCK1XK0,B000001IJ1,5
A1IU7S4HCK1XK0,B00021A840,4
A1IU7S4HCK1XK0,B00021DJ1E,4
A1IU7S4HCK1XK0,B00020NVL8,4
A1IU7S4HCK1XK0,B0001L3LUO,4
A1IU7S4HCK1XK0,B00006K5UJ,5
A1IU7S4HCK1XK0,B00005NIQO,4
A1IU7S4HCK1XK0,B00007IJX0,4
A1IU7S4HCK1XK0,1931561648,4
A1IU7S4HCK1XK0,B00005QFP6,5
A1IU7S4HCK1XK0,1592869459,4
A1IU7S4HCK1XK0,1413706150,5
A1IU7S4HCK1XK0,1932560688,5
A1IU7S4HCK1XK0,B00005OMHN,5
A1IU7S4HCK1XK0,823029921,5
A1IU7S4HCK1XK0,B000050APX,5
A1IU7S4HCK1XK0,743260244,5
A1IU7S4HCK1XK0,B00000GC1U,5
A1IU7S4HCK1XK0,1931499446,5
A1IU7S4HCK1XK0,B0001MAKNE,5
A1IU7S4HCK1XK0,B0002234P4,5
A1IU7S4HCK1XK0,439064864,5
A1IU7S4HCK1XK0,439136350,3
A1IU7S4HCK1XK0,B0000007DD,5
A1IU7S4HCK1XK0,B000066ETO,5
A1IU7S4HCK1XK0,B00021D8V0,4
